road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit,monthly_rent_bill
1,52.8,20,2,19,2023,11,3000,80
2,52.8,20,2,21,2023,11,2000,75
1,29,20,2,22,2023,11,2000,60
2,22,20,2,22,2023,11,1000,55
1,55,20,2,11,2023,11,1000,90
1,55,20,2,11,2023,11,1000,90
1,30,25,2,14,2023,11,5000,42
1,23.1,20,2,17,2023,12,4000,15
1,30,25,2,16,2023,12,1000,60
2,22,20,2,16,2023,12,7000,5
0,17,25,2,16,2023,12,500,50
1,33,20,1,23,2023,12,1000,45
1,30,25,2,22,2023,12,2000,50
1,30,25,2,20,2023,12,5000,30
1,50,20,2,20,2023,12,10000,30
1,55,20,1,22,2023,12,4500,50
2,60,25,2,20,2023,12,10000,60
1,50,20,2,21,2023,12,1000,75
2,60,25,2,20,2023,12,10000,60
2,18,20,2,22,2023,12,1000,46
1,50,20,2,21,2023,12,7000,45
1,45,20,2,23,2023,12,5000,55
1,45,20,2,21,2023,12,1000,70
1,25,20,2,22,2023,12,1000,53
1,24,20,2,21,2023,12,1000,53
2,62,20,2,22,2023,12,19950,20
1,21,25,2,22,2023,12,1000,50
1,18,25,2,22,2023,12,1000,58
1,62.68,56,2,20,2023,12,7000,70
0,35,25,2,11,2023,12,500,40
1,18,25,2,18,2023,12,1000,48
1,60,25,2,20,2023,12,20000,5
1,30,20,2,22,2023,12,2000,60
1,80,20,2,20,2023,12,30000,10
1,22,20,2,22,2023,12,5000,40
1,24,20,2,22,2023,12,1000,50
0,45,25,2,7,2023,12,6000,40
1,50,20,2,22,2023,12,1000,80
1,18,25,2,22,2023,12,1000,58
1,23,20,2,20,2023,12,1000,45
1,23.1,25,2,19,2023,12,1000,48
1,33,20,2,14,2023,12,1000,55
1,29,20,2,21,2023,12,500,35
1,50,25,1,21,2023,12,2000,80
1,20,20,1,22,2023,12,1000,45
1,50,20,2,21,2023,12,4000,81
2,30,20,2,20,2023,12,2000,55
0,30,25,2,7,2023,12,1000,58
1,23,20,2,14,2023,12,500,35
1,25,20,2,14,2023,12,1000,50
2,55,25,2,15,2023,12,5000,75
1,24,20,2,21,2023,12,500,45
1,23,20,2,22,2023,12,1000,50
1,20,20,2,20,2023,12,500,45
1,28,20,2,21,2023,12,1000,62
1,35,20,2,11,2023,12,2000,60
1,24,20,2,22,2023,12,1000,60
1,33,25,2,21,2023,12,5000,40
1,55,20,2,18,2023,12,17000,40
1,22,20,2,22,2023,12,1500,45
1,26,25,2,12,2023,12,500,35
1,20,20,2,22,2023,12,2000,50
1,20,20,2,22,2023,12,2000,50
1,16,20,2,22,2023,12,1000,45
2,60,20,2,21,2023,12,8000,70
2,60,20,2,21,2023,12,7000,75
1,18,25,2,21,2023,12,1000,50
1,33,20,2,21,2023,12,6000,30
1,48,25,2,22,2023,12,1000,90
1,26.4,20,2,21,2023,12,500,55
1,30,20,2,45,2023,12,3000,50
1,33,20,2,21,2023,12,3000,60
1,33,20,2,22,2023,12,1000,50
1,66,25,2,22,2023,12,3000,85
1,48,25,2,16,2023,12,2000,85
1,20,25,2,22,2023,12,500,43
1,49,20,2,21,2023,12,2000,75
1,20,25,2,8,2023,12,1000,60
2,22,20,2,22,2023,12,7000,30
1,21,20,2,22,2023,12,2000,45
1,17,20,2,21,2023,12,5500,5
1,21,25,2,13,2023,12,1000,50
1,35,20,2,21,2023,12,2000,55
1,92,25,2,17,2023,12,10000,140
1,20,25,2,21,2023,12,2000,45
1,58,20,2,7,2023,12,5000,100
0,25,25,2,18,2023,12,8000,30
1,25,20,2,21,2023,12,1000,45
1,30,20,1,22,2023,12,1000,60
1,50,20,2,21,2023,12,11000,45
1,23,20,2,16,2023,12,500,45
1,53,20,2,23,2023,12,1000,75
1,24,20,2,21,2023,12,1000,40
1,50,20,2,21,2023,12,7000,40
2,75,20,2,20,2023,12,15000,29
0,29,25,2,23,2023,12,1000,45
2,26,25,2,22,2023,12,1000,50
1,45,20,2,23,2023,12,3000,60
1,33,20,0,21,2023,12,1000,58
1,48,20,2,21,2023,12,10000,45
1,26,25,2,14,2023,12,5000,42
1,21,25,2,13,2023,12,1000,50
1,28,20,2,22,2023,12,1000,60
1,23,25,2,14,2023,12,2000,45
1,23,25,2,19,2023,12,2000,47
2,27,25,2,22,2023,12,1000,50
1,24,20,2,11,2023,12,1000,65
1,50,25,2,21,2023,12,2000,85
1,21,25,2,13,2023,12,1000,50
1,55,20,2,7,2023,12,5000,95
1,48,20,2,22,2023,12,3000,78
2,55,25,2,19,2023,12,3000,80
1,50,20,2,20,2023,12,10000,30
2,22.5,44,1,9,2023,1,1000,55
1,60,44,2,8,2023,1,3000,120
1,60,44,2,8,2023,1,10000,90
3,40,45,2,7,2023,1,10000,58
1,101.96,46,2,6,2023,1,50000,20
2,29,44,2,8,2023,1,1000,74
1,55,44,2,9,2023,1,20000,40
2,55,44,2,9,2023,1,5000,120
2,65,44,2,8,2023,1,5000,130
1,42.41,45,2,7,2023,1,23175,25
2,50,44,1,8,2023,2,10000,55
1,65,44,0,7,2023,2,5000,54
2,50,44,2,9,2023,2,5000,120
1,55,44,2,9,2023,2,17000,32
2,60,44,1,9,2023,2,15000,120
2,35.52,44,2,8,2023,2,1000,73
2,45,44,2,8,2023,2,5000,105
1,53,46,2,6,2023,2,30000,5
1,54,44,2,8,2023,2,5000,100
2,50,44,2,8,2023,2,18000,40
1,46.64,44,1,8,2023,2,2000,82
2,53,44,2,9,2023,2,5000,90
2,216.04,46,2,5,2023,2,10000,320
2,55,44,2,8,2023,2,5000,140
2,55,44,2,8,2023,2,5000,140
2,57,44,2,9,2023,2,24000,8
2,55,44,2,9,2023,2,11000,60
1,53.27,44,2,9,2023,3,25000,8
1,53,44,2,9,2023,3,25000,8
1,55,44,2,7,2023,3,3000,130
1,45,45,2,7,2023,3,10000,74
1,55.05,44,2,9,2023,3,3000,115
1,45,44,2,8,2023,3,20000,35
3,83,45,2,7,2023,3,10000,160
1,50,44,2,8,2023,3,2000,93
1,55,45,2,4,2023,3,4000,165
1,55,45,2,4,2023,3,4000,165
1,61.53,46,2,5,2023,3,20000,80
1,50,45,2,7,2023,3,5000,110
2,55,44,2,9,2023,3,15000,50
2,55,44,2,9,2023,3,15000,50
2,56,44,2,9,2023,3,2000,130
3,72,45,2,7,2023,3,40000,18
2,53.7,44,2,9,2023,3,5000,120
2,70,44,2,9,2023,4,15000,40
1,60,44,2,8,2023,4,5000,145
2,60,44,2,8,2023,4,3000,140
2,48.86,44,0,9,2023,4,2000,85
1,53,45,2,7,2023,4,5000,120
1,60,44,2,9,2023,4,5000,110
1,60,44,2,9,2023,4,5000,110
2,60.82,44,2,8,2023,4,20000,43
2,60.81,44,2,8,2023,4,20000,37
2,50,44,2,9,2023,4,3000,97
2,58.61,44,2,8,2023,4,5000,120
2,48.86,44,1,9,2023,4,2000,95
2,50,44,2,8,2023,5,3000,113
2,45,44,2,9,2023,5,30100,10
2,51.23,44,2,9,2023,5,3000,110
2,60,44,2,7,2023,5,25000,35
2,49.54,44,2,9,2023,5,1000,83
2,137.64,46,2,1,2023,5,10000,390
2,137.64,46,2,1,2023,5,10000,390
2,122.22,46,2,7,2023,5,10000,400
1,55.05,44,2,9,2023,5,7000,120
2,55,44,2,8,2023,5,3000,140
1,50,45,2,7,2023,5,10000,120
2,70.34,44,2,9,2023,5,20000,73
2,68,44,2,7,2023,6,5000,110
1,60,44,2,7,2023,6,5000,54
2,59,44,2,8,2023,6,3000,160
2,60,44,2,9,2023,6,3000,84
2,141.82,46,2,1,2023,6,30000,400
2,55,44,2,8,2023,6,3000,150
2,50,44,2,7,2023,6,5000,110
3,97.85,43,2,7,2023,6,5000,127
2,50,44,2,9,2023,7,7000,100
2,49.33,44,2,9,2023,7,10000,53
2,55,44,1,9,2023,7,28000,14
1,45,45,2,4,2023,7,5000,120
1,45,45,2,7,2023,7,10000,90
2,58.9,44,2,9,2023,7,5250,140
2,53.28,44,1,8,2023,8,2000,105
1,52.45,44,1,9,2023,8,5000,80
2,45,44,2,9,2023,8,3000,110
2,50,44,2,8,2023,8,10000,60
2,55,44,2,9,2023,8,3000,110
1,53.09,46,2,6,2023,8,2000,120
1,45,44,2,9,2023,8,3000,110
2,45,44,2,9,2023,8,20000,30
2,55,44,2,9,2023,8,2000,95
1,108.33,46,2,5,2023,8,10000,250
2,45,44,2,9,2023,8,3000,110
1,55,44,2,9,2023,9,3000,120
2,45,44,2,9,2023,9,10000,86
2,45,44,2,9,2023,9,10000,86
1,50.14,45,2,4,2023,9,5000,165
2,54.33,44,2,5,2023,9,25000,48
1,78.16,44,2,8,2023,9,33000,71
1,78.16,44,2,8,2023,9,33000,71
1,60,44,2,9,2023,9,30000,10
1,45,44,2,9,2023,9,20000,23
1,55,44,2,8,2023,9,3000,115
2,143.38,46,2,7,2023,9,10000,400
2,56.03,44,2,8,2023,10,5000,135
2,101.35,44,2,8,2023,10,40000,40
2,80,44,3,9,2023,10,30500,120
2,65,44,2,8,2023,10,3000,140
2,65,44,2,8,2023,10,3000,140
2,153.32,46,1,8,2023,10,20000,300
1,56,45,2,7,2023,10,25000,60
2,162.07,46,2,5,2023,10,55000,35
1,45,44,2,8,2023,10,4000,95
2,50,44,2,7,2023,10,4000,115
1,97.47,46,2,5,2023,10,25000,120
1,51.37,44,2,8,2023,10,22500,7
1,55,44,2,9,2023,11,3000,110
2,58.61,44,2,8,2023,11,5000,130
1,60,46,2,6,2023,11,5000,135
2,45,44,1,9,2023,11,5000,85
2,45,44,1,9,2023,11,5000,90
2,80,44,2,9,2023,11,40000,15
2,57,44,1,9,2023,11,15000,50
1,22.1,45,2,8,2023,12,3000,60
2,213.39,46,2,5,2023,12,62000,160
2,213.39,46,1,5,2023,12,62000,160
3,125.98,45,2,8,2023,12,38000,13
1,80,44,2,8,2023,12,40000,15
1,39,45,2,7,2023,12,5000,100
2,45,44,2,9,2023,12,20000,32
1,55,44,2,8,2023,12,30000,15
1,50,44,2,9,2023,12,3000,100
1,65,44,2,8,2023,12,5000,130
3,45,45,2,8,2023,12,5000,110
1,65,44,2,9,2023,12,40000,20
1,112.2,32,2,18,2023,2,29000,40
1,107.36,32,2,17,2023,2,25000,20
0,159.57,32,1,13,2023,3,200,120
1,118.5,32,2,14,2023,3,5000,105
1,115.23,31,1,8,2023,5,300,150
1,113,32,2,27,2023,5,15000,90
1,153.97,31,2,16,2023,8,10000,150
1,95,32,2,17,2023,9,5000,130
0,45,32,2,5,2023,10,2000,120
1,32.34,32,2,14,2023,10,2000,70
1,78.49,32,2,7,2023,10,20000,40
0,133.89,32,1,8,2023,11,277,277
1,75.56,31,2,8,2023,11,10000,80
1,85,31,2,8,2023,11,5000,130
0,148.11,11,2,10,2023,11,2000,120
1,111.16,31,2,9,2023,11,21000,80
1,111.16,31,2,9,2023,11,16000,110
0,68,32,2,13,2023,11,3000,75
1,245.27,39,2,14,2023,2,50500,110
0,25,39,2,7,2023,2,3000,50
0,32,39,2,8,2023,3,1000,45
0,40,41,2,33,2023,3,500,35
0,50,39,2,8,2023,4,2000,60
1,71.5,39,2,10,2023,4,10000,70
1,79.3,39,2,1,2023,4,40000,35
0,25,39,2,8,2023,5,1000,45
1,86.38,39,2,1,2023,5,5000,140
0,30,40,2,15,2023,5,1000,55
0,110,40,2,15,2023,6,30000,40
0,24,39,2,8,2023,7,1000,45
0,33,40,2,39,2023,7,500,50
0,167.64,40,2,15,2023,7,40000,30
0,84.13,39,2,1,2023,7,70000,15
1,55,39,2,6,2023,8,19000,10
0,43,40,1,12,2023,8,1000,35
0,121,39,2,1,2023,9,30000,150
0,50,41,2,12,2023,9,4500,33
0,78.97,39,2,10,2023,9,15000,70
1,114.83,39,2,1,2023,9,10000,250
1,114.83,39,2,1,2023,9,10000,250
0,49,40,2,21,2023,10,4000,100
0,35,39,2,8,2023,10,2000,60
0,24,39,1,8,2023,10,1000,40
0,50,41,1,26,2023,10,1000,50
0,50,39,2,8,2023,10,1000,65
0,136.12,39,2,1,2023,10,40000,165
1,114.83,39,2,1,2023,10,10000,300
0,45,39,2,18,2023,11,500,45
2,80,40,2,13,2023,11,5000,150
0,84.87,40,2,2,2023,11,10000,200
0,110,40,2,12,2023,11,25000,40
2,46.5,40,2,53,2023,11,1000,55
0,28,41,2,12,2023,11,3000,30
2,120,40,2,13,2023,12,3000,155
0,66,33,2,3,2023,1,20000,80
0,45,33,2,8,2023,1,17000,20
2,96.5,33,2,12,2023,2,20000,40
2,96.5,33,2,12,2023,2,20000,35
0,75,33,2,37,2023,3,10000,40
0,132.25,33,1,17,2023,3,7000,120
0,49.6,33,2,28,2023,4,5000,60
0,132,33,2,8,2023,4,5000,180
0,45,33,2,28,2023,5,2000,70
0,83.72,33,2,2,2023,5,20000,40
0,134.47,33,2,18,2023,6,7000,150
