시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시중원구 성남동,4***,8m미만,37.17,월세,202404,1,"1,000",45,,둔촌대로151번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,33,월세,202404,1,"1,000",30,,광명로142번길,-,-,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,67.7,전세,202404,1,"21,000",0,,성남대로1148번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,25m이상,66,월세,202404,1,"3,000",70,,산성대로,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,-,63,전세,202404,2,"25,000",0,,제일로35번길,202404~202604,갱신,-,"28,000",0,단독다가구
경기도 성남시중원구 성남동,3***,25m미만,16,월세,202404,2,500,40,,광명로,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,47.7,전세,202404,2,"13,000",0,,광명로142번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,48.17,월세,202404,5,"13,000",10,,둔촌대로151번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,12m미만,58,전세,202404,6,"26,000",0,,둔촌대로52번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,30,월세,202404,8,"2,000",30,,원터로75번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,47.96,월세,202404,8,"4,000",45,,제일로43번길,202404~202604,갱신,-,400,40,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,49,전세,202404,9,"15,000",0,,원터로105번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,25,월세,202404,9,500,45,,제일로63번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,25m이상,26,월세,202404,10,"1,000",40,,산성대로,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,39.54,월세,202404,10,"1,000",45,,제일로43번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,45,월세,202404,10,"1,000",45,,광명로42번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,40,월세,202404,11,"2,000",30,,성남대로1140번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,41.94,월세,202404,12,"14,000",25,,광명로32번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,49.22,월세,202404,12,"2,000",35,,제일로35번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,56,월세,202404,13,"1,000",50,,원터로93번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,30,월세,202404,13,500,40,,광명로134번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,171.27,월세,202404,15,"3,000",70,,제일로63번길,202405~202605,갱신,-,"1,000",70,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,37.33,전세,202404,15,"8,000",0,,제일로33번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,47.45,전세,202404,15,"15,000",0,,시민로,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,91.17,전세,202404,16,"25,000",0,,둔촌대로101번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,50.42,전세,202404,16,"13,000",0,,둔촌대로151번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,49,전세,202404,16,"15,000",0,,둔촌대로,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,8m미만,25,전세,202404,17,"9,000",0,,둔촌대로151번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,36.6,월세,202404,18,500,40,,광명로116번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,20,월세,202404,18,"1,000",40,,둔촌대로151번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,12m미만,50.48,전세,202404,19,"23,000",0,,둔촌대로52번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,23,월세,202404,20,300,30,,광명로134번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,42.9,월세,202404,20,"1,000",60,,제일로53번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,12m미만,95.55,전세,202404,20,"25,000",0,,원터로75번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,25m미만,16,월세,202404,22,"1,000",40,,광명로,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,54.13,전세,202404,22,"24,000",0,,광명로32번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,25m미만,16,월세,202404,22,300,45,,광명로,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,33,월세,202404,22,"1,000",50,,광명로42번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,36.3,월세,202404,23,500,40,,광명로116번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,55.7,전세,202404,23,"15,000",0,,원터로93번길,202407~202607,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,20,월세,202404,23,"3,500",32,,제일로73번길,202404~202604,갱신,-,"3,500",30,단독다가구
경기도 성남시중원구 성남동,4***,8m미만,42,월세,202404,23,"10,500",25,,산성대로68번길,-,-,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,20,월세,202404,23,"2,500",40,,제일로73번길,202405~202605,갱신,-,"2,000",0,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,26,월세,202404,23,"1,000",50,,제일로53번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,42.07,전세,202404,24,"10,000",0,,광명로142번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,12m미만,51.87,월세,202404,25,"5,000",50,,광명로100번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,19.8,월세,202404,25,500,45,,성남대로1140번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,8m미만,20,월세,202404,25,"1,000",60,,둔촌대로127번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,8m미만,40,월세,202404,25,"10,000",32,,산성대로68번길,-,-,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,50.76,전세,202404,27,"5,000",0,,광명로142번길,202404~202604,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,25m미만,48.67,전세,202404,29,"28,000",0,,둔촌대로64번길,-,-,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,23.14,월세,202405,3,"1,000",40,,둔촌대로127번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,25m이상,47.78,월세,202405,4,"5,000",55,,둔촌대로,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,50,월세,202405,6,"2,000",45,,광명로110번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,20,월세,202405,7,"3,000",45,,둔촌대로101번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,60,월세,202405,8,"5,000",80,,원터로75번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 성남동,4***,8m미만,40,월세,202405,11,"7,000",40,,산성대로68번길,-,-,-,,,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,20,월세,202405,11,300,40,,둔촌대로135번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,16,월세,202405,13,100,26,,원터로93번길,202405~202505,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,30,월세,202405,13,"5,000",35,,제일로63번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,52.3,전세,202405,14,"15,000",0,,광명로110번길,202405~202605,갱신,-,"13,000",0,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,77.77,월세,202405,14,"4,000",40,,제일로63번길,202405~202605,신규,-,,,단독다가구
경기도 성남시중원구 성남동,3***,12m미만,25,전세,202405,15,"7,500",0,,광명로42번길,202406~202606,갱신,-,"7,000",0,단독다가구
경기도 성남시중원구 성남동,3***,8m미만,65,전세,202405,16,"17,500",0,,원터로75번길,202405~202505,갱신,-,"16,500",0,단독다가구
경기도 성남시중원구 성남동,2***,8m미만,63.43,전세,202405,17,"12,000",0,,광명로142번길,202406~202606,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,25.04,월세,202401,2,500,35,,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33,월세,202401,2,300,25,1988,산성대로382번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202401,2,"1,000",50,1991,산성대로382번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,54,월세,202401,2,"3,000",60,1992,산성대로378번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,10,월세,202401,2,400,30,1989,산성대로382번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,42,전세,202401,3,"11,000",0,1989,자혜로8번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,45.14,월세,202401,3,"1,000",50,1993,금빛로100번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,48.98,월세,202401,4,"1,000",50,1986,광명로347번길,-,갱신,-,"1,000",50,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,63.09,전세,202401,5,"16,800",0,1985,산성대로442번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,64.44,전세,202401,5,"16,000",0,1988,광명로335번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,32.53,월세,202401,5,300,30,1990,자혜로36번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,35,월세,202401,5,500,45,,금빛로59번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1***,25m이상,29.75,월세,202401,6,500,40,1988,광명로,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,-,20.18,월세,202401,6,500,42,,산성대로396번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,30,월세,202401,8,500,40,,금빛로61번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,-,40.93,월세,202401,8,"1,000",40,,금빛로96번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,*,25m미만,16,월세,202401,8,500,49,1981,희망로,202402~202502,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,8m미만,50,월세,202401,8,"4,000",60,2003,광명로310번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,45.9,월세,202401,8,"2,000",47,1992,자혜로16번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,39.7,전세,202401,10,"10,000",0,1988,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,39.7,전세,202401,10,"10,000",0,1988,광명로335번길,202402~202602,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,38.61,월세,202401,11,"1,000",45,1995,산성대로390번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,33,월세,202401,12,"1,000",28,1984,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,52.98,월세,202401,12,"3,000",50,1983,산성대로390번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,-,58,전세,202401,13,"16,000",0,,산성대로382번길,202403~202603,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,-,35.94,월세,202401,13,"1,000",45,,금빛로96번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,8m미만,72.47,전세,202401,13,"14,000",0,1988,광명로310번길,202403~202803,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,58,전세,202401,13,"16,000",0,1988,산성대로382번길,202403~202603,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,34.54,월세,202401,13,"1,000",27,1989,광명로323번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,24,전세,202401,15,"6,000",0,1988,금빛로59번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,40,월세,202401,15,500,30,1987,산성대로382번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,30,월세,202401,15,"3,000",35,,광명로361번길,202401~202501,갱신,-,"1,000",50,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,33,월세,202401,16,"1,000",40,1988,금빛로61번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,-,50,월세,202401,18,300,44,,금빛로77번길,202401~202601,갱신,-,800,40,단독다가구
경기도 성남시중원구 금광동,*,-,16,월세,202401,18,500,49,,희망로,202401~202501,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2*,25m미만,84.13,전세,202401,19,"35,000",0,1986,광명로294번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,7**,8m미만,33,월세,202401,19,700,40,1986,금상로77번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,43.5,전세,202401,19,"18,000",0,1986,산성대로382번길,202403~202603,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,57.06,전세,202401,20,"14,000",0,1990,자혜로14번길,202403~202603,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,65,전세,202401,20,"16,000",0,2006,금빛로69번길,202402~202502,갱신,사용,"16,000",0,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,15,월세,202401,20,500,40,2018,자혜로8번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,25,월세,202401,21,500,45,2002,자혜로48번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,16,월세,202401,22,500,25,,광명로323번길,202402~202602,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,51.53,월세,202401,22,500,45,,자혜로16번길,202401~202601,신규,-,,,단독다가구
