road_condition,contract_area_m2,deposit,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,monthly_rent_bill
1.0,0.1700174267862456,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.08500871339312281,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25
1.0,0.08075827772346665,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
2.0,0.0686020317082501,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
1.0,0.08075827772346665,1.0478427405455988,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.02550261401793684,-0.9419981829800028,0.16666666666666666,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40
2.0,0.1342287584477409,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.08075827772346665,1.2054951299185823,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.30739150762953205,0.2556459848308425,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
0.0,0.08415862625919159,1.6472261817325184,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20
0.0,0.11599438942491606,1.8048929813469663,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,40
0.0,0.1472350915968887,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.23802439750074383,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70
0.0,0.1487652484379649,0.2556459848308425,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
1.0,0.03400348535724912,-1.3826368142463297,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33
0.0,0.055255663705529826,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35
0.0,0.05223785438007396,-1.1345529347870609,0.16666666666666666,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35
1.0,0.04165426956263017,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
0.0,0.0984400901092362,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,50
0.0,0.09350958473243508,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,32
0.0,0.09350958473243508,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,32
0.0,0.11612190249500574,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,40
0.0,0.14451481276830874,-0.34339182654435163,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70
1.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38
0.0,0.11637692863518513,1.7057352601724651,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
0.0,0.12258256471288308,0.2556459848308425,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29
2.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53
0.0,0.1275130700896842,-0.9419981829800028,0.3333333333333333,2.1499239572417825,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
2.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.047534468008452,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.026352701151868066,-0.9419981829800028,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
1.0,0.03400348535724912,-0.9419981829800028,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.08619883538062652,-0.9419981829800028,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.06375653504484209,0.2556459848308425,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.16151655544693333,0.2556459848308425,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.16151655544693333,0.2556459848308425,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.16151655544693333,0.2556459848308425,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.16151655544693333,0.2556459848308425,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.16151655544693333,0.2556459848308425,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
1.0,0.026352701151868066,-1.3826368142463297,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33
0.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
2.0,0.03400348535724912,-1.3826368142463297,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
0.0,0.11051132741105964,-1.3826368142463297,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
2.0,0.03400348535724912,-1.3826368142463297,0.3333333333333333,2.047534468008452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30
